ID	CLS
HVAEP1-G013354	I_Ec1/5N
HVAEP1-G013354	I_En2N
HVAEP1-G013354	I_En1N
HVAEP1-G013355	En_Foot
HVAEP1-G013355	En_BodyCol/SC
HVAEP1-G013355	En_Head
HVAEP1-G013355	En_Tentacle
HVAEP1-G013355	I_ISC
HVAEP1-G013355	Ec_Tentacle
HVAEP1-G013355	I_FemGC
HVAEP1-G013355	Ec_BasalDisk
HVAEP1-G013355	I_IsoNC
HVAEP1-G013355	I_StenoNC
HVAEP1-G013357	En_Foot
HVAEP1-G013357	En_BodyCol/SC
HVAEP1-G013357	En_Head
HVAEP1-G013357	En_Tentacle
HVAEP1-G013357	I_FemGC
HVAEP1-G013357	I_GlProgen
HVAEP1-G013358	En_Foot
HVAEP1-G013358	En_BodyCol/SC
HVAEP1-G013358	En_Head
HVAEP1-G013358	En_Tentacle
HVAEP1-G013358	I_ZymoGl
HVAEP1-G013358	I_ISC
HVAEP1-G013358	I_FemGC
HVAEP1-G013358	I_GlProgen
HVAEP1-G013358	I_GranGl
HVAEP1-G013358	I_EarlyNem
HVAEP1-G013358	I_MaleGC
HVAEP1-G013358	I_SpumMucGl
HVAEP1-G013358	I_IsoNC
HVAEP1-G013359	I_FemGC
HVAEP1-G013359	I_MaleGC
HVAEP1-G013360	En_BodyCol/SC
HVAEP1-G013360	En_Head
HVAEP1-G013360	En_Tentacle
HVAEP1-G013360	Ec_Tentacle
HVAEP1-G013360	I_FemGC
HVAEP1-G013360	Ec_BasalDisk
HVAEP1-G013360	I_Neuro
HVAEP1-G013360	I_EarlyNem
HVAEP1-G013360	I_MaleGC
HVAEP1-G013360	I_DesmoNB
HVAEP1-G013360	I_Ec2N
HVAEP1-G013361	Ec_Head
HVAEP1-G013361	En_Head
HVAEP1-G013361	Ec_BodyCol/SC
HVAEP1-G013361	En_Tentacle
HVAEP1-G013361	I_ISC
HVAEP1-G013361	Ec_Peduncle
HVAEP1-G013361	I_FemGC
HVAEP1-G013361	I_GlProgen
HVAEP1-G013361	Ec_BasalDisk
HVAEP1-G013361	I_EarlyNem
HVAEP1-G013361	I_DesmoNC
HVAEP1-G013361	I_Ec3N
HVAEP1-G013366	En_Foot
HVAEP1-G013366	En_BodyCol/SC
HVAEP1-G013366	En_Head
HVAEP1-G013366	En_Tentacle
HVAEP1-G013366	Ec_Tentacle
HVAEP1-G013366	I_FemGC
HVAEP1-G013366	I_IsoNC
HVAEP1-G013367	En_Foot
HVAEP1-G013367	En_BodyCol/SC
HVAEP1-G013367	En_Head
HVAEP1-G013367	En_Tentacle
HVAEP1-G013367	I_SpumMucGl
HVAEP1-G013367	I_IsoNC
HVAEP1-G013367	I_StenoNC
HVAEP1-G013367	I_En2N
HVAEP1-G013368	I_ISC
HVAEP1-G013368	I_FemGC
HVAEP1-G013368	I_GlProgen
HVAEP1-G013368	I_Neuro
HVAEP1-G013368	I_EarlyNem
HVAEP1-G013368	I_MaleGC
HVAEP1-G013368	I_StenoNB
HVAEP1-G013372	Ec_Head
HVAEP1-G013372	En_Foot
HVAEP1-G013372	En_BodyCol/SC
HVAEP1-G013372	En_Head
HVAEP1-G013372	Ec_BodyCol/SC
HVAEP1-G013372	En_Tentacle
HVAEP1-G013372	I_ISC
HVAEP1-G013372	Ec_Peduncle
HVAEP1-G013372	Ec_Tentacle
HVAEP1-G013372	I_FemGC
HVAEP1-G013372	I_GlProgen
HVAEP1-G013372	Ec_BasalDisk
HVAEP1-G013372	I_EarlyNem
HVAEP1-G013372	I_MaleGC
HVAEP1-G013373	Ec_Head
HVAEP1-G013373	En_Foot
HVAEP1-G013373	En_BodyCol/SC
HVAEP1-G013373	En_Head
HVAEP1-G013373	Ec_BodyCol/SC
HVAEP1-G013373	En_Tentacle
HVAEP1-G013373	I_ISC
HVAEP1-G013373	Ec_Peduncle
HVAEP1-G013373	Ec_Tentacle
HVAEP1-G013373	I_FemGC
HVAEP1-G013373	I_GlProgen
HVAEP1-G013373	I_GranGl
HVAEP1-G013373	I_SpumMucGl
HVAEP1-G013373	I_StenoNC
HVAEP1-G013376	En_Head
HVAEP1-G013376	Ec_BodyCol/SC
HVAEP1-G013376	I_ISC
HVAEP1-G013376	I_FemGC
HVAEP1-G013376	Ec_BasalDisk
HVAEP1-G013376	I_Neuro
HVAEP1-G013376	I_EarlyNem
HVAEP1-G013376	I_MaleGC
HVAEP1-G013376	I_StenoNB
HVAEP1-G013376	I_DesmoNB
HVAEP1-G013376	I_IsoNB
HVAEP1-G013377	Ec_Head
HVAEP1-G013377	En_Head
HVAEP1-G013377	Ec_BodyCol/SC
HVAEP1-G013377	En_Tentacle
HVAEP1-G013377	Ec_Peduncle
HVAEP1-G013377	Ec_Tentacle
HVAEP1-G013377	Ec_BasalDisk
HVAEP1-G013377	I_DesmoNC
HVAEP1-G013377	I_IsoNC
HVAEP1-G013377	I_StenoNC
HVAEP1-G013378	Ec_BodyCol/SC
HVAEP1-G013378	Ec_Peduncle
HVAEP1-G013378	Ec_BasalDisk
HVAEP1-G013378	I_DesmoNC
HVAEP1-G013378	I_StenoNC
HVAEP1-G013379	Ec_Head
HVAEP1-G013379	En_Foot
HVAEP1-G013379	En_BodyCol/SC
HVAEP1-G013379	En_Head
HVAEP1-G013379	Ec_BodyCol/SC
HVAEP1-G013379	Ec_Peduncle
HVAEP1-G013379	Ec_Tentacle
HVAEP1-G013379	Ec_BasalDisk
HVAEP1-G013379	I_Neuro
HVAEP1-G013379	I_MaleGC
HVAEP1-G013379	I_IsoNC
HVAEP1-G013379	I_StenoNC
HVAEP1-G013379	I_Ec3N
HVAEP1-G013379	I_Ec2N
HVAEP1-G013380	Ec_Head
HVAEP1-G013380	Ec_BodyCol/SC
HVAEP1-G013380	Ec_Peduncle
HVAEP1-G013380	I_En1N
HVAEP1-G013381	Ec_Head
HVAEP1-G013381	Ec_BodyCol/SC
HVAEP1-G013381	Ec_Tentacle
HVAEP1-G013381	Ec_BasalDisk
HVAEP1-G013381	I_Neuro
HVAEP1-G013381	I_MaleGC
HVAEP1-G013381	I_StenoNC
HVAEP1-G013381	I_Ec3N
HVAEP1-G013381	I_Ec4N
HVAEP1-G013383	En_Head
HVAEP1-G013383	Ec_BodyCol/SC
HVAEP1-G013383	Ec_Peduncle
HVAEP1-G013383	I_FemGC
HVAEP1-G013383	I_GlProgen
HVAEP1-G013383	I_GranGl
HVAEP1-G013383	I_MaleGC
HVAEP1-G013383	I_SpumMucGl
HVAEP1-G013387	Ec_Peduncle
HVAEP1-G013387	I_IsoNC
HVAEP1-G013392	Ec_Head
HVAEP1-G013392	En_BodyCol/SC
HVAEP1-G013392	I_ZymoGl
HVAEP1-G013392	I_ISC
HVAEP1-G013392	I_FemGC
HVAEP1-G013392	I_Neuro
HVAEP1-G013392	I_EarlyNem
HVAEP1-G013392	I_StenoNB
HVAEP1-G013392	I_SpumMucGl
HVAEP1-G013394	Ec_Head
HVAEP1-G013394	Ec_BodyCol/SC
HVAEP1-G013394	I_ZymoGl
HVAEP1-G013394	I_ISC
HVAEP1-G013394	Ec_Peduncle
HVAEP1-G013394	Ec_Tentacle
HVAEP1-G013394	I_FemGC
HVAEP1-G013394	I_GlProgen
HVAEP1-G013394	I_EarlyNem
HVAEP1-G013394	I_DesmoNC
HVAEP1-G013394	I_Ec1N
HVAEP1-G013394	I_Ec4N
HVAEP1-G013395	Ec_Head
HVAEP1-G013395	Ec_BodyCol/SC
HVAEP1-G013395	I_ISC
HVAEP1-G013395	Ec_Peduncle
HVAEP1-G013395	Ec_Tentacle
HVAEP1-G013395	I_FemGC
HVAEP1-G013395	I_GlProgen
HVAEP1-G013395	Ec_BasalDisk
HVAEP1-G013395	I_GranGl
HVAEP1-G013395	I_DesmoNC
HVAEP1-G013395	I_IsoNC
HVAEP1-G013395	I_StenoNC
HVAEP1-G013395	I_En1N
HVAEP1-G013397	Ec_Head
HVAEP1-G013397	En_Foot
HVAEP1-G013397	En_BodyCol/SC
HVAEP1-G013397	En_Head
HVAEP1-G013397	Ec_BodyCol/SC
HVAEP1-G013397	Ec_Peduncle
HVAEP1-G013397	Ec_Tentacle
HVAEP1-G013397	I_GlProgen
HVAEP1-G013397	I_EarlyNem
HVAEP1-G013397	I_MaleGC
HVAEP1-G013397	I_DesmoNC
HVAEP1-G013397	I_DesmoNB
HVAEP1-G013397	I_IsoNB
HVAEP1-G013398	I_ZymoGl
HVAEP1-G013398	Ec_Peduncle
HVAEP1-G013398	I_Neuro
HVAEP1-G013398	I_StenoNB
HVAEP1-G013402	En_Foot
HVAEP1-G013402	En_BodyCol/SC
HVAEP1-G013402	Ec_BodyCol/SC
HVAEP1-G013402	En_Tentacle
HVAEP1-G013402	I_ZymoGl
HVAEP1-G013402	I_ISC
HVAEP1-G013402	Ec_Peduncle
HVAEP1-G013402	Ec_Tentacle
HVAEP1-G013402	I_FemGC
HVAEP1-G013402	I_GlProgen
HVAEP1-G013402	I_Neuro
HVAEP1-G013402	I_GranGl
HVAEP1-G013402	I_MaleGC
HVAEP1-G013403	En_BodyCol/SC
HVAEP1-G013403	En_Tentacle
HVAEP1-G013403	Ec_Peduncle
HVAEP1-G013403	Ec_Tentacle
HVAEP1-G013403	Ec_BasalDisk
HVAEP1-G013403	I_IsoNC
HVAEP1-G013403	I_Ec1N
HVAEP1-G013403	I_Ec3N
HVAEP1-G013403	I_Ec4N
HVAEP1-G013403	I_Ec1/5N
HVAEP1-G013403	I_En1N
HVAEP1-G013405	Ec_Head
HVAEP1-G013405	En_BodyCol/SC
HVAEP1-G013405	I_ZymoGl
HVAEP1-G013405	I_ISC
HVAEP1-G013405	Ec_Peduncle
HVAEP1-G013405	I_FemGC
HVAEP1-G013405	I_GlProgen
HVAEP1-G013405	Ec_BasalDisk
HVAEP1-G013405	I_Neuro
HVAEP1-G013405	I_GranGl
HVAEP1-G013405	I_EarlyNem
HVAEP1-G013405	I_MaleGC
HVAEP1-G013406	En_Head
HVAEP1-G013406	En_Tentacle
HVAEP1-G013406	Ec_Peduncle
HVAEP1-G013406	I_FemGC
HVAEP1-G013406	I_GlProgen
HVAEP1-G013406	I_IsoNC
HVAEP1-G013406	I_StenoNC
HVAEP1-G013406	I_Ec1/5N
HVAEP1-G013406	I_Ec2N
HVAEP1-G013406	I_En3N
HVAEP1-G013407	I_ISC
HVAEP1-G013407	I_GlProgen
HVAEP1-G013407	I_Ec4N
HVAEP1-G013407	I_En2N
HVAEP1-G013407	I_En3N
HVAEP1-G013409	Ec_Head
HVAEP1-G013409	En_Foot
HVAEP1-G013409	En_BodyCol/SC
HVAEP1-G013409	En_Head
HVAEP1-G013409	Ec_BodyCol/SC
HVAEP1-G013409	En_Tentacle
HVAEP1-G013409	Ec_Peduncle
HVAEP1-G013409	Ec_Tentacle
HVAEP1-G013409	I_En2N
HVAEP1-G013409	I_En3N
HVAEP1-G013419	Ec_Head
HVAEP1-G013419	Ec_BodyCol/SC
HVAEP1-G013419	Ec_Peduncle
HVAEP1-G013419	Ec_Tentacle
HVAEP1-G013420	Ec_Head
HVAEP1-G013420	Ec_BodyCol/SC
HVAEP1-G013420	Ec_Peduncle
HVAEP1-G013421	Ec_Head
HVAEP1-G013421	En_Foot
HVAEP1-G013421	En_BodyCol/SC
HVAEP1-G013421	En_Head
HVAEP1-G013421	Ec_BodyCol/SC
HVAEP1-G013421	Ec_Peduncle
HVAEP1-G013421	Ec_Tentacle
HVAEP1-G013421	Ec_BasalDisk
HVAEP1-G013421	I_SpumMucGl
HVAEP1-G013422	En_Head
HVAEP1-G013422	I_GranGl
HVAEP1-G013422	I_MaleGC
HVAEP1-G013422	I_SpumMucGl
HVAEP1-G013423	Ec_Head
HVAEP1-G013423	En_BodyCol/SC
HVAEP1-G013423	En_Head
HVAEP1-G013423	Ec_BodyCol/SC
HVAEP1-G013423	I_ISC
HVAEP1-G013423	Ec_Peduncle
HVAEP1-G013423	Ec_Tentacle
HVAEP1-G013423	I_FemGC
HVAEP1-G013423	I_GlProgen
HVAEP1-G013423	Ec_BasalDisk
HVAEP1-G013423	I_Neuro
HVAEP1-G013423	I_EarlyNem
HVAEP1-G013423	I_MaleGC
HVAEP1-G013426	Ec_Head
HVAEP1-G013426	Ec_BodyCol/SC
HVAEP1-G013426	Ec_Peduncle
HVAEP1-G013426	Ec_Tentacle
HVAEP1-G013427	En_Tentacle
HVAEP1-G013427	Ec_Tentacle
HVAEP1-G013427	I_FemGC
HVAEP1-G013427	Ec_BasalDisk
HVAEP1-G013427	I_MaleGC
HVAEP1-G013427	I_IsoNB
HVAEP1-G013427	I_Ec1N
HVAEP1-G013427	I_Ec3N
HVAEP1-G013427	I_Ec1/5N
HVAEP1-G013428	Ec_Head
HVAEP1-G013428	En_BodyCol/SC
HVAEP1-G013428	En_Head
HVAEP1-G013428	Ec_BodyCol/SC
HVAEP1-G013428	I_ISC
HVAEP1-G013428	Ec_Peduncle
HVAEP1-G013428	Ec_Tentacle
HVAEP1-G013428	I_FemGC
HVAEP1-G013428	I_GlProgen
HVAEP1-G013428	I_DesmoNC
HVAEP1-G013428	I_StenoNC
HVAEP1-G013429	I_ISC
HVAEP1-G013429	I_FemGC
HVAEP1-G013429	I_GlProgen
HVAEP1-G013429	I_MaleGC
HVAEP1-G013429	I_DesmoNB
HVAEP1-G013430	Ec_Head
HVAEP1-G013430	En_Foot
HVAEP1-G013430	En_BodyCol/SC
HVAEP1-G013430	En_Head
HVAEP1-G013430	Ec_BodyCol/SC
HVAEP1-G013430	I_ISC
HVAEP1-G013430	Ec_Peduncle
HVAEP1-G013430	I_FemGC
HVAEP1-G013430	I_GlProgen
HVAEP1-G013430	Ec_BasalDisk
HVAEP1-G013430	I_Neuro
HVAEP1-G013430	I_EarlyNem
HVAEP1-G013430	I_MaleGC
HVAEP1-G013430	I_StenoNB
HVAEP1-G013431	En_BodyCol/SC
HVAEP1-G013432	Ec_Head
HVAEP1-G013432	I_MaleGC
HVAEP1-G013432	I_DesmoNC
HVAEP1-G013432	I_IsoNC
HVAEP1-G013432	I_StenoNC
HVAEP1-G013432	I_Ec1N
HVAEP1-G013432	I_Ec4N
HVAEP1-G013432	I_Ec1/5N
HVAEP1-G013433	En_BodyCol/SC
HVAEP1-G013433	En_Head
HVAEP1-G013433	En_Tentacle
HVAEP1-G013433	I_ISC
HVAEP1-G013433	Ec_Peduncle
HVAEP1-G013433	Ec_Tentacle
HVAEP1-G013433	I_FemGC
HVAEP1-G013433	I_GlProgen
HVAEP1-G013433	I_Neuro
HVAEP1-G013433	I_EarlyNem
HVAEP1-G013433	I_MaleGC
HVAEP1-G013434	Ec_Head
HVAEP1-G013434	En_Foot
HVAEP1-G013434	En_BodyCol/SC
HVAEP1-G013434	En_Head
HVAEP1-G013434	Ec_BodyCol/SC
HVAEP1-G013434	En_Tentacle
HVAEP1-G013434	Ec_Peduncle
HVAEP1-G013434	Ec_Tentacle
HVAEP1-G013434	Ec_BasalDisk
HVAEP1-G013435	Ec_Head
HVAEP1-G013435	En_BodyCol/SC
HVAEP1-G013435	En_Head
HVAEP1-G013435	Ec_BodyCol/SC
HVAEP1-G013435	I_ZymoGl
HVAEP1-G013435	I_ISC
HVAEP1-G013435	Ec_Peduncle
HVAEP1-G013435	Ec_Tentacle
HVAEP1-G013435	I_FemGC
HVAEP1-G013435	Ec_BasalDisk
HVAEP1-G013435	I_Neuro
HVAEP1-G013435	I_EarlyNem
HVAEP1-G013435	I_DesmoNC
HVAEP1-G013435	I_IsoNC
HVAEP1-G013435	I_En3N
HVAEP1-G013438	En_BodyCol/SC
HVAEP1-G013438	I_ISC
HVAEP1-G013438	Ec_Tentacle
HVAEP1-G013438	I_FemGC
HVAEP1-G013438	I_Neuro
HVAEP1-G013438	I_EarlyNem
HVAEP1-G013438	I_MaleGC
HVAEP1-G013438	I_DesmoNC
HVAEP1-G013438	I_IsoNC
HVAEP1-G013438	I_StenoNC
HVAEP1-G013438	I_Ec3N
HVAEP1-G013438	I_Ec4N
HVAEP1-G013439	Ec_BodyCol/SC
HVAEP1-G013439	I_ISC
HVAEP1-G013439	Ec_Tentacle
HVAEP1-G013439	I_FemGC
HVAEP1-G013439	I_Neuro
HVAEP1-G013439	I_GranGl
HVAEP1-G013439	I_EarlyNem
HVAEP1-G013439	I_MaleGC
HVAEP1-G013439	I_StenoNC
HVAEP1-G013439	I_Ec1N
HVAEP1-G013439	I_Ec4N
HVAEP1-G013439	I_En1N
HVAEP1-G013439	I_En3N
HVAEP1-G013440	Ec_Head
HVAEP1-G013440	En_Foot
HVAEP1-G013440	En_Head
HVAEP1-G013440	Ec_BodyCol/SC
HVAEP1-G013440	En_Tentacle
HVAEP1-G013440	Ec_Peduncle
HVAEP1-G013440	Ec_Tentacle
HVAEP1-G013440	I_GlProgen
HVAEP1-G013440	Ec_BasalDisk
HVAEP1-G013441	I_FemGC
HVAEP1-G013441	I_DesmoNC
HVAEP1-G013441	I_IsoNC
HVAEP1-G013442	Ec_Head
HVAEP1-G013442	En_BodyCol/SC
HVAEP1-G013442	En_Tentacle
HVAEP1-G013442	I_ZymoGl
HVAEP1-G013442	I_FemGC
HVAEP1-G013442	I_MaleGC
HVAEP1-G013442	I_StenoNB
HVAEP1-G013442	I_DesmoNC
HVAEP1-G013443	Ec_Head
HVAEP1-G013443	En_Head
HVAEP1-G013443	Ec_BodyCol/SC
HVAEP1-G013443	En_Tentacle
HVAEP1-G013443	I_ISC
HVAEP1-G013443	Ec_Peduncle
HVAEP1-G013443	Ec_Tentacle
HVAEP1-G013443	I_FemGC
HVAEP1-G013443	I_GlProgen
HVAEP1-G013443	Ec_BasalDisk
HVAEP1-G013443	I_Neuro
HVAEP1-G013443	I_EarlyNem
HVAEP1-G013443	I_DesmoNC
HVAEP1-G013443	I_IsoNC
HVAEP1-G013443	I_StenoNC
HVAEP1-G013443	I_DesmoNB
HVAEP1-G013444	Ec_Head
HVAEP1-G013444	Ec_BodyCol/SC
HVAEP1-G013444	I_ISC
HVAEP1-G013444	Ec_Peduncle
HVAEP1-G013444	Ec_Tentacle
HVAEP1-G013444	I_FemGC
HVAEP1-G013444	I_Neuro
HVAEP1-G013444	I_EarlyNem
HVAEP1-G013444	I_MaleGC
HVAEP1-G013444	I_DesmoNC
HVAEP1-G013444	I_StenoNC
HVAEP1-G013444	I_DesmoNB
HVAEP1-G013444	I_Ec3N
HVAEP1-G013444	I_En1N
HVAEP1-G013445	Ec_Head
HVAEP1-G013445	En_Foot
HVAEP1-G013445	En_Head
HVAEP1-G013445	Ec_BodyCol/SC
HVAEP1-G013445	En_Tentacle
HVAEP1-G013445	I_ISC
HVAEP1-G013445	Ec_Peduncle
HVAEP1-G013445	Ec_Tentacle
HVAEP1-G013445	I_FemGC
HVAEP1-G013445	I_GlProgen
HVAEP1-G013445	Ec_BasalDisk
HVAEP1-G013445	I_EarlyNem
HVAEP1-G013445	I_IsoNC
HVAEP1-G013446	Ec_Head
HVAEP1-G013446	En_Foot
HVAEP1-G013446	En_BodyCol/SC
HVAEP1-G013446	En_Head
HVAEP1-G013446	Ec_BodyCol/SC
HVAEP1-G013446	I_ISC
HVAEP1-G013446	Ec_Peduncle
HVAEP1-G013446	I_FemGC
HVAEP1-G013446	I_GlProgen
HVAEP1-G013446	I_Neuro
HVAEP1-G013446	I_EarlyNem
HVAEP1-G013446	I_MaleGC
HVAEP1-G013446	I_StenoNB
HVAEP1-G013446	I_DesmoNB
HVAEP1-G013447	En_Foot
HVAEP1-G013447	En_BodyCol/SC
HVAEP1-G013447	En_Head
HVAEP1-G013447	I_ISC
HVAEP1-G013447	Ec_Peduncle
HVAEP1-G013447	Ec_Tentacle
HVAEP1-G013447	I_FemGC
HVAEP1-G013447	I_DesmoNB
HVAEP1-G013447	I_IsoNB
HVAEP1-G013448	En_Foot
HVAEP1-G013448	En_BodyCol/SC
HVAEP1-G013448	En_Head
HVAEP1-G013448	Ec_BodyCol/SC
HVAEP1-G013448	En_Tentacle
HVAEP1-G013448	Ec_Peduncle
HVAEP1-G013448	Ec_Tentacle
HVAEP1-G013448	I_FemGC
HVAEP1-G013448	Ec_BasalDisk
HVAEP1-G013448	I_MaleGC
HVAEP1-G013448	I_IsoNC
HVAEP1-G013449	En_Foot
HVAEP1-G013449	En_BodyCol/SC
HVAEP1-G013449	En_Head
HVAEP1-G013449	En_Tentacle
HVAEP1-G013449	I_ZymoGl
HVAEP1-G013449	I_GlProgen
HVAEP1-G013449	I_Neuro
HVAEP1-G013449	I_GranGl
HVAEP1-G013449	I_SpumMucGl
HVAEP1-G013450	Ec_Head
HVAEP1-G013450	Ec_BodyCol/SC
HVAEP1-G013450	En_Tentacle
HVAEP1-G013450	I_ISC
HVAEP1-G013450	Ec_Peduncle
HVAEP1-G013450	Ec_Tentacle
HVAEP1-G013450	I_FemGC
HVAEP1-G013450	I_GlProgen
HVAEP1-G013450	Ec_BasalDisk
HVAEP1-G013450	I_Neuro
HVAEP1-G013450	I_EarlyNem
HVAEP1-G013451	Ec_Head
HVAEP1-G013451	En_Head
HVAEP1-G013451	Ec_BodyCol/SC
HVAEP1-G013451	I_ISC
HVAEP1-G013451	Ec_Peduncle
HVAEP1-G013451	Ec_Tentacle
HVAEP1-G013451	I_FemGC
HVAEP1-G013451	I_GlProgen
HVAEP1-G013451	I_Neuro
HVAEP1-G013451	I_EarlyNem
HVAEP1-G013451	I_MaleGC
HVAEP1-G013452	Ec_Head
HVAEP1-G013452	En_Foot
HVAEP1-G013452	En_BodyCol/SC
HVAEP1-G013452	En_Head
HVAEP1-G013452	Ec_BodyCol/SC
HVAEP1-G013452	En_Tentacle
HVAEP1-G013452	Ec_Peduncle
HVAEP1-G013452	Ec_Tentacle
HVAEP1-G013452	I_FemGC
HVAEP1-G013452	Ec_BasalDisk
HVAEP1-G013452	I_DesmoNC
HVAEP1-G013452	I_IsoNC
HVAEP1-G013453	Ec_Head
HVAEP1-G013453	Ec_BodyCol/SC
HVAEP1-G013453	I_ISC
HVAEP1-G013453	Ec_Peduncle
HVAEP1-G013453	I_FemGC
HVAEP1-G013453	I_GlProgen
HVAEP1-G013453	I_Neuro
HVAEP1-G013453	I_EarlyNem
HVAEP1-G013453	I_MaleGC
HVAEP1-G013453	I_StenoNB
HVAEP1-G013453	I_DesmoNB
HVAEP1-G013453	I_IsoNB
HVAEP1-G013454	Ec_Head
HVAEP1-G013454	En_Foot
HVAEP1-G013454	En_BodyCol/SC
HVAEP1-G013454	Ec_BodyCol/SC
HVAEP1-G013454	I_ISC
HVAEP1-G013454	Ec_Peduncle
HVAEP1-G013454	I_FemGC
HVAEP1-G013454	I_GlProgen
HVAEP1-G013454	I_Neuro
HVAEP1-G013454	I_EarlyNem
HVAEP1-G013454	I_StenoNB
HVAEP1-G013458	En_Foot
HVAEP1-G013458	En_BodyCol/SC
HVAEP1-G013458	En_Head
HVAEP1-G013458	I_Ec4N
HVAEP1-G013458	I_Ec2N
HVAEP1-G013459	Ec_Head
HVAEP1-G013459	Ec_BodyCol/SC
HVAEP1-G013459	Ec_Peduncle
HVAEP1-G013459	Ec_Tentacle
HVAEP1-G013459	I_FemGC
HVAEP1-G013460	Ec_Head
HVAEP1-G013460	En_Foot
HVAEP1-G013460	En_BodyCol/SC
HVAEP1-G013460	En_Head
HVAEP1-G013460	Ec_BodyCol/SC
HVAEP1-G013460	Ec_Peduncle
HVAEP1-G013460	I_En2N
HVAEP1-G013460	I_En3N
HVAEP1-G013461	Ec_Head
HVAEP1-G013461	Ec_BodyCol/SC
HVAEP1-G013461	I_ISC
HVAEP1-G013461	Ec_Peduncle
HVAEP1-G013461	Ec_Tentacle
HVAEP1-G013461	I_FemGC
HVAEP1-G013461	I_GlProgen
HVAEP1-G013461	Ec_BasalDisk
HVAEP1-G013461	I_Neuro
HVAEP1-G013461	I_EarlyNem
HVAEP1-G013461	I_MaleGC
HVAEP1-G013461	I_StenoNC
HVAEP1-G013462	Ec_Head
HVAEP1-G013462	En_Foot
HVAEP1-G013462	En_BodyCol/SC
HVAEP1-G013462	En_Head
HVAEP1-G013462	Ec_BodyCol/SC
HVAEP1-G013462	En_Tentacle
HVAEP1-G013462	Ec_Peduncle
HVAEP1-G013462	Ec_Tentacle
HVAEP1-G013462	I_FemGC
HVAEP1-G013462	Ec_BasalDisk
HVAEP1-G013462	I_DesmoNC
HVAEP1-G013462	I_IsoNC
HVAEP1-G013463	Ec_Head
HVAEP1-G013463	En_Foot
HVAEP1-G013463	Ec_BodyCol/SC
HVAEP1-G013463	I_ISC
HVAEP1-G013463	Ec_Peduncle
HVAEP1-G013463	I_FemGC
HVAEP1-G013463	I_GlProgen
HVAEP1-G013463	I_Neuro
HVAEP1-G013463	I_EarlyNem
HVAEP1-G013463	I_MaleGC
HVAEP1-G013464	Ec_Head
HVAEP1-G013464	En_Foot
HVAEP1-G013464	En_BodyCol/SC
HVAEP1-G013464	Ec_BodyCol/SC
HVAEP1-G013464	En_Tentacle
HVAEP1-G013464	I_ZymoGl
HVAEP1-G013464	I_ISC
HVAEP1-G013464	Ec_Peduncle
HVAEP1-G013464	I_FemGC
HVAEP1-G013464	Ec_BasalDisk
HVAEP1-G013464	I_StenoNB
HVAEP1-G013464	I_En1N
HVAEP1-G013465	Ec_Head
HVAEP1-G013465	Ec_BodyCol/SC
HVAEP1-G013465	En_Tentacle
HVAEP1-G013465	I_ZymoGl
HVAEP1-G013465	I_ISC
HVAEP1-G013465	Ec_Peduncle
HVAEP1-G013465	Ec_Tentacle
HVAEP1-G013465	I_GlProgen
HVAEP1-G013465	Ec_BasalDisk
HVAEP1-G013465	I_Neuro
HVAEP1-G013465	I_EarlyNem
HVAEP1-G013465	I_MaleGC
HVAEP1-G013465	I_IsoNC
HVAEP1-G013466	Ec_Head
HVAEP1-G013466	Ec_BodyCol/SC
HVAEP1-G013466	I_ZymoGl
HVAEP1-G013466	Ec_Tentacle
HVAEP1-G013466	Ec_BasalDisk
HVAEP1-G013466	I_GranGl
HVAEP1-G013466	I_EarlyNem
HVAEP1-G013466	I_Ec2N
HVAEP1-G013467	Ec_Tentacle
HVAEP1-G013469	Ec_Head
HVAEP1-G013469	En_BodyCol/SC
HVAEP1-G013469	En_Head
HVAEP1-G013469	Ec_BodyCol/SC
HVAEP1-G013469	I_ISC
HVAEP1-G013469	Ec_Peduncle
HVAEP1-G013469	I_EarlyNem
HVAEP1-G013469	I_StenoNC
HVAEP1-G013473	En_Foot
HVAEP1-G013473	En_BodyCol/SC
HVAEP1-G013473	En_Head
HVAEP1-G013473	En_Tentacle
HVAEP1-G013474	En_Foot
HVAEP1-G013474	En_Head
HVAEP1-G013474	I_ISC
HVAEP1-G013474	I_FemGC
HVAEP1-G013474	I_GlProgen
HVAEP1-G013474	I_Neuro
HVAEP1-G013474	I_GranGl
HVAEP1-G013474	I_EarlyNem
HVAEP1-G013474	I_MaleGC
HVAEP1-G013474	I_SpumMucGl
HVAEP1-G013475	En_Foot
HVAEP1-G013475	En_Head
HVAEP1-G013475	I_DesmoNC
HVAEP1-G013475	I_IsoNC
HVAEP1-G013475	I_StenoNC
HVAEP1-G013477	Ec_Head
HVAEP1-G013477	Ec_BodyCol/SC
HVAEP1-G013477	Ec_Peduncle
HVAEP1-G013477	Ec_Tentacle
HVAEP1-G013477	Ec_BasalDisk
HVAEP1-G013477	I_StenoNB
HVAEP1-G013477	I_DesmoNB
HVAEP1-G013477	I_IsoNB
HVAEP1-G013480	Ec_Head
HVAEP1-G013480	En_Foot
HVAEP1-G013480	En_Head
HVAEP1-G013480	Ec_BodyCol/SC
HVAEP1-G013480	En_Tentacle
HVAEP1-G013480	I_ISC
HVAEP1-G013480	Ec_Peduncle
HVAEP1-G013480	Ec_Tentacle
HVAEP1-G013480	I_FemGC
HVAEP1-G013480	I_GlProgen
